387381,2.079,2.249,29.042,13.649,3.7,1,1,20240522140524.000,43.771217,-0.041645,94.218,3.72
387535,2.444,3.140,29.029,13.643,3.7,1,1,20240522140525.000,43.771247,-0.041675,94.295,3.71
387698,2.482,3.397,29.030,13.624,3.7,1,1,20240522140525.000,43.771247,-0.041675,94.295,3.71
387857,2.300,2.799,29.045,13.641,3.7,1,1,20240522140525.000,43.771247,-0.041675,94.295,3.71
388020,2.707,3.260,29.023,13.619,3.7,1,1,20240522140525.000,43.771247,-0.041675,94.295,3.71
388181,2.004,2.497,29.071,13.635,3.7,1,1,20240522140525.000,43.771247,-0.041675,94.295,3.71
388353,2.360,2.998,29.057,13.643,3.7,1,1,20240522140525.000,43.771247,-0.041675,94.295,3.71
388517,2.446,3.061,29.039,13.622,3.7,1,1,20240522140525.000,43.771247,-0.041675,94.295,3.71
388677,2.216,2.746,29.047,13.632,3.7,1,1,20240522140525.000,43.771247,-0.041675,94.295,3.71
388838,2.338,3.219,29.045,13.614,3.7,1,1,20240522140525.000,43.771247,-0.041675,94.295,3.71
388999,1.878,1.916,29.064,13.650,3.7,1,1,20240522140525.000,43.771247,-0.041675,94.295,3.71
389160,2.263,2.692,29.056,13.641,3.7,1,1,20240522140526.000,43.771277,-0.041705,94.549,3.73
389325,2.246,2.797,29.044,13.663,3.7,1,1,20240522140526.000,43.771277,-0.041705,94.549,3.73
389488,2.064,2.386,29.054,13.655,3.7,1,1,20240522140526.000,43.771277,-0.041705,94.549,3.73
389651,2.206,2.759,29.059,13.639,3.7,1,1,20240522140526.000,43.771277,-0.041705,94.549,3.73
389814,1.936,2.021,29.061,13.664,3.7,1,1,20240522140526.000,43.771277,-0.041705,94.549,3.73
389977,2.246,2.562,29.042,13.635,3.7,1,1,20240522140526.000,43.771277,-0.041705,94.549,3.73
390140,2.242,2.465,29.050,13.652,3.8,1,1,20240522140527.000,43.771306,-0.041736,94.051,3.85
390299,2.096,2.413,29.054,13.648,3.8,1,1,20240522140527.000,43.771306,-0.041736,94.051,3.85
390461,1.957,2.594,29.072,13.639,3.8,1,1,20240522140527.000,43.771306,-0.041736,94.051,3.85
390622,2.103,2.448,29.062,13.643,3.8,1,1,20240522140527.000,43.771306,-0.041736,94.051,3.85
390789,2.302,2.892,29.035,13.645,3.8,1,1,20240522140527.000,43.771306,-0.041736,94.051,3.85
390952,2.332,2.727,29.040,13.631,3.8,1,1,20240522140527.000,43.771306,-0.041736,94.051,3.85
391119,1.964,2.547,29.040,13.636,3.6,1,1,20240522140528.000,43.771335,-0.041765,94.325,3.57
391282,2.302,2.998,29.027,13.622,3.6,1,1,20240522140528.000,43.771335,-0.041765,94.325,3.57
391441,2.379,2.817,29.045,13.642,3.6,1,1,20240522140528.000,43.771335,-0.041765,94.325,3.57
391604,2.338,3.003,29.054,13.628,3.6,1,1,20240522140528.000,43.771335,-0.041765,94.325,3.57
391767,2.578,3.089,29.032,13.617,3.6,1,1,20240522140528.000,43.771335,-0.041765,94.325,3.57
391932,1.841,2.120,29.037,13.657,3.6,1,1,20240522140528.000,43.771335,-0.041765,94.325,3.57
392099,2.472,3.088,29.025,13.631,3.8,1,1,20240522140529.000,43.771364,-0.041793,94.519,3.77
392262,2.407,3.133,29.061,13.633,3.8,1,1,20240522140529.000,43.771364,-0.041793,94.519,3.77
392426,2.351,2.831,29.032,13.641,3.8,1,1,20240522140529.000,43.771364,-0.041793,94.519,3.77
392586,2.279,2.909,29.045,13.643,3.8,1,1,20240522140529.000,43.771364,-0.041793,94.519,3.77
392754,1.878,2.159,29.047,13.664,3.8,1,1,20240522140529.000,43.771364,-0.041793,94.519,3.77
392922,2.422,3.091,29.035,13.622,3.8,1,1,20240522140529.000,43.771364,-0.041793,94.519,3.77
393082,2.302,2.604,29.047,13.642,3.6,1,1,20240522140530.000,43.771392,-0.041820,94.587,3.61
393246,2.386,3.142,29.045,13.631,3.6,1,1,20240522140530.000,43.771392,-0.041820,94.587,3.61
393410,2.354,2.861,29.035,13.628,3.6,1,1,20240522140530.000,43.771392,-0.041820,94.587,3.61
393569,1.903,2.281,29.062,13.648,3.6,1,1,20240522140530.000,43.771392,-0.041820,94.587,3.61
393730,2.441,2.934,29.042,13.626,3.6,1,1,20240522140530.000,43.771392,-0.041820,94.587,3.61
393896,2.186,2.608,29.057,13.635,3.6,1,1,20240522140530.000,43.771392,-0.041820,94.587,3.61
394059,2.347,2.941,29.047,13.633,3.6,1,1,20240522140530.000,43.771392,-0.041820,94.587,3.61
394221,2.347,3.007,29.039,13.635,3.7,1,1,20240522140531.000,43.771420,-0.041847,94.352,3.74
394384,2.137,2.188,29.050,13.667,3.7,1,1,20240522140531.000,43.771420,-0.041847,94.352,3.74
394547,2.212,2.969,29.044,13.642,3.7,1,1,20240522140531.000,43.771420,-0.041847,94.352,3.74
394713,2.358,3.134,29.039,13.625,3.7,1,1,20240522140531.000,43.771420,-0.041847,94.352,3.74
394878,2.283,2.864,29.037,13.633,3.7,1,1,20240522140531.000,43.771420,-0.041847,94.352,3.74
395041,2.429,3.065,29.054,13.641,3.7,1,1,20240522140531.000,43.771420,-0.041847,94.352,3.74
395202,2.296,2.604,29.076,13.653,3.8,1,1,20240522140532.000,43.771449,-0.041874,94.950,3.76
395366,2.094,2.326,29.052,13.648,3.8,1,1,20240522140532.000,43.771449,-0.041874,94.950,3.76
395528,2.549,3.187,29.023,13.624,3.8,1,1,20240522140532.000,43.771449,-0.041874,94.950,3.76
395696,2.214,2.587,29.052,13.656,3.8,1,1,20240522140532.000,43.771449,-0.041874,94.950,3.76
395859,2.234,3.067,29.018,13.622,3.8,1,1,20240522140532.000,43.771449,-0.041874,94.950,3.76
396024,2.135,2.409,29.062,13.655,3.8,1,1,20240522140532.000,43.771449,-0.041874,94.950,3.76
396187,2.217,2.711,29.052,13.633,3.7,1,1,20240522140533.000,43.771477,-0.041902,95.157,3.75
396350,2.371,2.994,29.042,13.621,3.7,1,1,20240522140533.000,43.771477,-0.041902,95.157,3.75
396513,2.144,2.928,29.056,13.649,3.7,1,1,20240522140533.000,43.771477,-0.041902,95.157,3.75
396676,2.437,3.144,29.040,13.619,3.7,1,1,20240522140533.000,43.771477,-0.041902,95.157,3.75
396839,1.991,2.291,29.062,13.655,3.7,1,1,20240522140533.000,43.771477,-0.041902,95.157,3.75
